type,index,value
LL,0,-17.20003874779517
LL,1,-17.174758623714126
LL,2,-17.149849848313096
LL,3,-17.126461682021784
LL,4,-17.104172893146668
LL,5,-17.082052250681965
LL,6,-17.06211402902607
LL,7,-17.04257334274184
LL,8,-17.023906827841607
LL,9,-17.00606780093485
LL,10,-16.988134809245725
LL,11,-16.97123251692056
LL,12,-16.95543188351911
LL,13,-16.941270755666398
LL,14,-16.92665920335513
LL,15,-16.913542930227283
LL,16,-16.90214343061023
LL,17,-16.8908498952301
LL,18,-16.88039409323882
LL,19,-16.870473879334362
LL,20,-16.861719576332344
LL,21,-16.85380183309375
LL,22,-16.846108243815625
LL,23,-16.839974963427963
LL,24,-16.83295929092238
LL,25,-16.827657308631448
LL,26,-16.823020169672876
LL,27,-16.819350647162242
LL,28,-16.81536642425383
LL,29,-16.812644482265608
LL,30,-16.809554044439324
LL,31,-16.80814560029782
LL,32,-16.807154924070957
LL,33,-16.80713146647461
LL,34,-16.807373993302622
LL,35,-16.809476268268952
LL,36,-16.810299506931948
LL,37,-16.811241524347228
LL,38,-16.81486415893514
LL,39,-16.81848127745626
LL,40,-16.82135935958012
LL,41,-16.8257140512434
LL,42,-16.830579246060296
LL,43,-16.83524404889122
LL,44,-16.840540549599663
LL,45,-16.84552370243547
LL,46,-16.85268223351851
LL,47,-16.859018432451474
LL,48,-16.866864010883805
LL,49,-16.875042234471778
MSE,0,1.339393601637127
MSE,1,1.1259719540089848
MSE,2,1.2272524984523803
MSE,3,1.2211815657695715
MSE,4,1.2434912585870455
MSE,5,1.3328599902475902
MSE,6,1.2450809606561535
MSE,7,1.245874227385671
MSE,8,1.5053981479734138
MSE,9,1.2567713965593954
