type,index,value
LL,0,-63.67763627030325
LL,1,-63.13107665033967
LL,2,-62.58964698205574
LL,3,-62.05416031801044
LL,4,-61.53497109652447
LL,5,-61.02074649952736
LL,6,-60.514302921482695
LL,7,-60.006690904777145
LL,8,-59.510633987799146
LL,9,-59.026818445845755
LL,10,-58.538794673564006
LL,11,-58.050671641511556
LL,12,-57.57986708986008
LL,13,-57.10791006980371
LL,14,-56.642603294035915
LL,15,-56.184629162906276
LL,16,-55.73237548776412
LL,17,-55.28932339316377
LL,18,-54.84842198002328
LL,19,-54.41466103526308
LL,20,-53.981178921988295
LL,21,-53.54938754800205
LL,22,-53.13065098121128
LL,23,-52.717550668856084
LL,24,-52.309728699333995
LL,25,-51.90230894206803
LL,26,-51.49754327737984
LL,27,-51.097005040804746
LL,28,-50.70396473031684
LL,29,-50.32903815216697
LL,30,-49.948225568230335
LL,31,-49.56470937366267
LL,32,-49.1900326080987
LL,33,-48.81725561065194
LL,34,-48.44825965144618
LL,35,-48.089040090599596
LL,36,-47.7379209741171
LL,37,-47.38254626001683
LL,38,-47.02962932676692
LL,39,-46.67888879514645
LL,40,-46.33682292096414
LL,41,-46.00295450774911
LL,42,-45.671135413291275
LL,43,-45.34476312198166
LL,44,-45.02059545431733
LL,45,-44.692968834639444
LL,46,-44.37079774606279
LL,47,-44.04547209756038
LL,48,-43.7268645601334
LL,49,-43.42014858025489
MSE,0,1.7260109248350928
MSE,1,1.6423137235331169
MSE,2,1.4632500244645261
MSE,3,1.8953573995375461
MSE,4,1.6684588052822065
MSE,5,1.8023325234512437
MSE,6,1.709484941539418
MSE,7,1.6768678949335805
MSE,8,1.4597178325906832
MSE,9,1.2848204362987223
