type,index,value
LL,0,-17.503314341287208
LL,1,-17.4668278287318
LL,2,-17.43145754579429
LL,3,-17.397418300662906
LL,4,-17.36472248613332
LL,5,-17.33363240813144
LL,6,-17.303062922724024
LL,7,-17.27395435016984
LL,8,-17.24575329187848
LL,9,-17.21871987931743
LL,10,-17.192265875091863
LL,11,-17.16685681659073
LL,12,-17.14258632050004
LL,13,-17.11930226814158
LL,14,-17.097333882418745
LL,15,-17.076042469369643
LL,16,-17.055675666567492
LL,17,-17.036080090335705
LL,18,-17.01778602752254
LL,19,-17.00009357987355
LL,20,-16.98403647914925
LL,21,-16.96840113938507
LL,22,-16.95344839119962
LL,23,-16.939366655746582
LL,24,-16.92582067894356
LL,25,-16.913335620707493
LL,26,-16.90188313609631
LL,27,-16.890918030215207
LL,28,-16.88094221177862
LL,29,-16.872290511261493
LL,30,-16.863896609787812
LL,31,-16.85618444481836
LL,32,-16.849125558667435
LL,33,-16.8426915363167
LL,34,-16.837230280640394
LL,35,-16.83292107063084
LL,36,-16.828755679846964
LL,37,-16.824902521228328
LL,38,-16.822266749349723
LL,39,-16.81984816750247
LL,40,-16.818130257646438
LL,41,-16.81680875750161
LL,42,-16.816174914859666
LL,43,-16.816663338881302
LL,44,-16.81730399454557
LL,45,-16.819025426879772
LL,46,-16.82110526434656
LL,47,-16.823867393320235
LL,48,-16.826882344695214
LL,49,-16.83097512012163
MSE,0,1.2705204966078014
MSE,1,1.2195259117019372
MSE,2,1.2480791445178072
MSE,3,1.3808334721014266
MSE,4,1.0356979439161786
MSE,5,1.1751714406390665
MSE,6,1.1970101620307054
MSE,7,1.2502027909714943
MSE,8,1.1832678912458157
MSE,9,1.2251938843386592
