type,index,value
LL,0,-3.9907903968378
LL,1,-3.9895958483641607
LL,2,-3.9885446572565755
LL,3,-3.9875968931933983
LL,4,-3.9868698175484902
LL,5,-3.986164100194819
LL,6,-3.985542684422485
LL,7,-3.9849492731811944
LL,8,-3.9845356395515674
LL,9,-3.9841215751991657
LL,10,-3.9838679781849544
LL,11,-3.9838494762100054
LL,12,-3.983885382908775
LL,13,-3.983937628819175
LL,14,-3.9840666725074447
LL,15,-3.984379033378276
LL,16,-3.9848159342136737
LL,17,-3.985241121802845
LL,18,-3.985650737240365
LL,19,-3.985945386563162
LL,20,-3.9865326477911602
LL,21,-3.9872614390765833
LL,22,-3.987968910234051
LL,23,-3.988756744864329
LL,24,-3.989830536355895
LL,25,-3.9906616143605853
LL,26,-3.991750930610892
LL,27,-3.9927380664563175
LL,28,-3.9937312621868393
LL,29,-3.9947428891405794
LL,30,-3.995874267907504
LL,31,-3.997069049793063
LL,32,-3.998192258639082
LL,33,-3.9991952695146415
LL,34,-4.000339564447466
LL,35,-4.001396372828806
LL,36,-4.002438948075226
LL,37,-4.003572424805821
LL,38,-4.004921467494639
LL,39,-4.006031101757165
LL,40,-4.0071423057739315
LL,41,-4.008322579601199
LL,42,-4.009549458365376
LL,43,-4.010720551392416
LL,44,-4.011964577932966
LL,45,-4.013072205647534
LL,46,-4.01417696082642
LL,47,-4.0152516231500055
LL,48,-4.016591468000373
LL,49,-4.017925655750906
MSE,0,0.4724964302320209
MSE,1,0.4468334452001166
MSE,2,0.39903823893902307
MSE,3,0.37003684380926116
MSE,4,0.34034282301767954
MSE,5,0.30447634101200644
MSE,6,0.4185911097983026
MSE,7,0.42805661505398795
MSE,8,0.2017603637975974
MSE,9,0.21577723324667952
