type,index,value
LL,0,-3.9614697111000012
LL,1,-3.9607512763288426
LL,2,-3.9601555985625794
LL,3,-3.9597288479522477
LL,4,-3.959448823132162
LL,5,-3.959425150258702
LL,6,-3.9594444091167693
LL,7,-3.959549308409018
LL,8,-3.959812173776881
LL,9,-3.960243382191537
LL,10,-3.960831401864064
LL,11,-3.9615444441889123
LL,12,-3.9623826596112663
LL,13,-3.9633756561332874
LL,14,-3.9646037423567497
LL,15,-3.965905936604391
LL,16,-3.9672506231907803
LL,17,-3.9687215515594034
LL,18,-3.970340860524292
LL,19,-3.9721101216362493
LL,20,-3.9740173170260973
LL,21,-3.976024452533566
LL,22,-3.9780300126120474
LL,23,-3.980161812491356
LL,24,-3.982527039498686
LL,25,-3.9849845707141
LL,26,-3.9872524392759225
LL,27,-3.9898302609634064
LL,28,-3.9924133327895914
LL,29,-3.9952168109369177
LL,30,-3.998115393836847
LL,31,-4.001036709095091
LL,32,-4.004040275122807
LL,33,-4.007158887347383
LL,34,-4.0102630493526
LL,35,-4.0134668729671805
LL,36,-4.016923768330335
LL,37,-4.020333577266244
LL,38,-4.023807658480773
LL,39,-4.027307932664242
LL,40,-4.030878382056675
LL,41,-4.0346135424657446
LL,42,-4.038468340100425
LL,43,-4.042218558701839
LL,44,-4.0462386506106816
LL,45,-4.050158395218331
LL,46,-4.05428534777915
LL,47,-4.058443410653657
LL,48,-4.062782046375361
LL,49,-4.067113663256354
MSE,0,0.36282008592874865
MSE,1,0.3100528188171298
MSE,2,0.38856855994348977
MSE,3,0.36783105979762976
MSE,4,0.6419070913003319
MSE,5,0.5070260927650225
MSE,6,0.4076173308041298
MSE,7,0.4733170198078613
MSE,8,0.369750065254084
MSE,9,0.4354558730862957
