type,index,value
LL,0,-8.540055628746646
LL,1,-8.532680557630334
LL,2,-8.52604349716467
LL,3,-8.51917756903457
LL,4,-8.512769278806493
LL,5,-8.506749054894547
LL,6,-8.500931979809238
LL,7,-8.495512083042804
LL,8,-8.490488909422291
LL,9,-8.485625823523204
LL,10,-8.481086821639277
LL,11,-8.476832502880473
LL,12,-8.472934345275009
LL,13,-8.469318429025801
LL,14,-8.465883390828997
LL,15,-8.46232636082688
LL,16,-8.459215885405559
LL,17,-8.45654987376492
LL,18,-8.454252351196756
LL,19,-8.452212023672692
LL,20,-8.450204701076965
LL,21,-8.448408095747856
LL,22,-8.446549143468584
LL,23,-8.444661197489824
LL,24,-8.443322753273637
LL,25,-8.442052931061536
LL,26,-8.440754620805546
LL,27,-8.439388431322435
LL,28,-8.438632492711927
LL,29,-8.437839922099748
LL,30,-8.437323212454581
LL,31,-8.437342903869673
LL,32,-8.437309618350413
LL,33,-8.437118347907491
LL,34,-8.437054530016248
LL,35,-8.437352705304558
LL,36,-8.437579461378586
LL,37,-8.437747058036683
LL,38,-8.438141518499469
LL,39,-8.438321409330655
LL,40,-8.438930473297539
LL,41,-8.439840246115374
LL,42,-8.440262664121498
LL,43,-8.4413030701478
LL,44,-8.442345427273724
LL,45,-8.443224204331207
LL,46,-8.444227319533013
LL,47,-8.444946702669046
LL,48,-8.445886876028283
LL,49,-8.446936670205233
MSE,0,0.5323751570199665
MSE,1,0.43701459123188763
MSE,2,0.5029604864109746
MSE,3,0.4630925378674194
MSE,4,0.7519526698047513
MSE,5,0.533690097061971
MSE,6,0.539076100755891
MSE,7,0.5846116891448881
MSE,8,0.6628292890923385
MSE,9,0.47757094545880935
