type,index,value
LL,0,-4.007604637225358
LL,1,-4.007192585393563
LL,2,-4.006923134831752
LL,3,-4.006753160955191
LL,4,-4.006780166441019
LL,5,-4.006987847260495
LL,6,-4.007344809746144
LL,7,-4.007969658283658
LL,8,-4.00863312908548
LL,9,-4.009439018857868
LL,10,-4.010388137046265
LL,11,-4.011455042532711
LL,12,-4.012713984236282
LL,13,-4.014075856992109
LL,14,-4.015636775511323
LL,15,-4.017362311042754
LL,16,-4.019161942860086
LL,17,-4.021089953901379
LL,18,-4.0231784868210845
LL,19,-4.025381167549601
LL,20,-4.0277312789757795
LL,21,-4.030184870791234
LL,22,-4.032780977310737
LL,23,-4.03549375731926
LL,24,-4.038337785932851
LL,25,-4.041310792755113
LL,26,-4.0444506299119
LL,27,-4.047662084670171
LL,28,-4.051000499343134
LL,29,-4.054489393900331
LL,30,-4.05805422173845
LL,31,-4.061732869705159
LL,32,-4.065522030778708
LL,33,-4.069425179311777
LL,34,-4.073449935538332
LL,35,-4.077559649461547
LL,36,-4.081775219804742
LL,37,-4.086118207055934
LL,38,-4.090552927112836
LL,39,-4.095086258672494
LL,40,-4.099726632331385
LL,41,-4.104466547295333
LL,42,-4.10930946149615
LL,43,-4.114264936210329
LL,44,-4.119301230787561
LL,45,-4.124424441726972
LL,46,-4.129660661144429
LL,47,-4.134992819532216
LL,48,-4.140435938513476
LL,49,-4.145952424342658
MSE,0,0.4572837401663851
MSE,1,0.3606595281168595
MSE,2,0.36387397215950773
MSE,3,0.37594648918896584
MSE,4,0.5144061449689386
MSE,5,0.3698197963875171
MSE,6,0.5129881977495904
MSE,7,0.6073469696333255
MSE,8,0.4767142788701832
MSE,9,0.5499187079758636
