type,index,value
LL,0,-62.11801928928821
LL,1,-61.48327030015188
LL,2,-60.85778179246987
LL,3,-60.25597189325671
LL,4,-59.646612498550816
LL,5,-59.05328257837306
LL,6,-58.46516690844508
LL,7,-57.885152159952405
LL,8,-57.32204556431388
LL,9,-56.769839563326705
LL,10,-56.22742535687314
LL,11,-55.678828177354674
LL,12,-55.147927983609335
LL,13,-54.61163110902139
LL,14,-54.09879720039904
LL,15,-53.582425433691526
LL,16,-53.0820819600374
LL,17,-52.58585564181014
LL,18,-52.09890005242304
LL,19,-51.622252866455256
LL,20,-51.14926040402281
LL,21,-50.67997175167283
LL,22,-50.219991126836426
LL,23,-49.764379364012385
LL,24,-49.31737410922751
LL,25,-48.87532105881051
LL,26,-48.45608589894609
LL,27,-48.028472662976334
LL,28,-47.60342158665101
LL,29,-47.19907318395857
LL,30,-46.79543851793091
LL,31,-46.392281219231094
LL,32,-46.0021339655004
LL,33,-45.60554727733848
LL,34,-45.219212314278565
LL,35,-44.84159069847151
LL,36,-44.473860936728
LL,37,-44.105217568383885
LL,38,-43.74491583036256
LL,39,-43.391564524470674
LL,40,-43.04170501027633
LL,41,-42.6969480609631
LL,42,-42.35350437689631
LL,43,-42.01831294101847
LL,44,-41.6895439494954
LL,45,-41.37316187019995
LL,46,-41.059485816864274
LL,47,-40.74799581683165
LL,48,-40.44718095072114
LL,49,-40.13667302968681
MSE,0,1.5478883883505723
MSE,1,1.443224879159241
MSE,2,1.155409536576072
MSE,3,1.6833046815558195
MSE,4,1.589122424828777
MSE,5,1.4862318813761186
MSE,6,1.4114785655565694
MSE,7,1.3867205674932845
MSE,8,1.5024089024421328
MSE,9,1.1137715870782732
