type,index,value
LL,0,-8.332310558626585
LL,1,-8.329329926661789
LL,2,-8.326728888892044
LL,3,-8.324360537678768
LL,4,-8.32246350197543
LL,5,-8.320780308042007
LL,6,-8.31948641984739
LL,7,-8.318398447005645
LL,8,-8.317581619955714
LL,9,-8.317247128095175
LL,10,-8.317109860719462
LL,11,-8.317289099094411
LL,12,-8.31755726196705
LL,13,-8.318243594721984
LL,14,-8.319026506165514
LL,15,-8.320019704865995
LL,16,-8.321362460780426
LL,17,-8.322846268677903
LL,18,-8.32438903157903
LL,19,-8.326257287666117
LL,20,-8.328151455827873
LL,21,-8.330557176737502
LL,22,-8.332950615562337
LL,23,-8.335477130035201
LL,24,-8.338141968415378
LL,25,-8.341091782312223
LL,26,-8.344043122449346
LL,27,-8.347103800201968
LL,28,-8.350153306870602
LL,29,-8.353422325075101
LL,30,-8.356824935409032
LL,31,-8.360430249695236
LL,32,-8.363957963032501
LL,33,-8.367538693418293
LL,34,-8.371242293412132
LL,35,-8.374696844367453
LL,36,-8.378490657411126
LL,37,-8.382270336484483
LL,38,-8.386241145426672
LL,39,-8.390359088385054
LL,40,-8.394284180803599
LL,41,-8.398274281755315
LL,42,-8.40256555300331
LL,43,-8.406887006096468
LL,44,-8.410715766010043
LL,45,-8.414734574370005
LL,46,-8.418876977314563
LL,47,-8.423038618404142
LL,48,-8.426862797300467
LL,49,-8.431043322116942
MSE,0,0.5186723377508963
MSE,1,0.43545085481501716
MSE,2,0.548748148820884
MSE,3,0.5604065617615861
MSE,4,0.3582642067562019
MSE,5,0.3617692003312243
MSE,6,0.48267974820727955
MSE,7,0.5913878794149677
MSE,8,0.5443125987191713
MSE,9,0.4343452847350673
