type,index,value
LL,0,-16.16490785717263
LL,1,-16.14440376630404
LL,2,-16.12476527569772
LL,3,-16.106253748980162
LL,4,-16.08756746416416
LL,5,-16.069734042393232
LL,6,-16.05299433851888
LL,7,-16.035788609209725
LL,8,-16.019903035622555
LL,9,-16.004205412598747
LL,10,-15.98898084556593
LL,11,-15.974993437737933
LL,12,-15.962218449699119
LL,13,-15.949098449325158
LL,14,-15.935808679845328
LL,15,-15.923930725449754
LL,16,-15.91175732666692
LL,17,-15.90084330861662
LL,18,-15.889747186426927
LL,19,-15.87956870994238
LL,20,-15.869448663466153
LL,21,-15.859489052843283
LL,22,-15.850538674305753
LL,23,-15.841093422963173
LL,24,-15.83252149004827
LL,25,-15.824831840953118
LL,26,-15.816631512015096
LL,27,-15.80885052017696
LL,28,-15.801500541873896
LL,29,-15.794851917404594
LL,30,-15.787362822794165
LL,31,-15.78093730889168
LL,32,-15.774851085075932
LL,33,-15.768987160425581
LL,34,-15.763192517975437
LL,35,-15.757743729195962
LL,36,-15.75272162660965
LL,37,-15.748399744327424
LL,38,-15.743702096080003
LL,39,-15.738949391219084
LL,40,-15.733842635399984
LL,41,-15.729873427265252
LL,42,-15.725643314883722
LL,43,-15.721946218652016
LL,44,-15.718593633074628
LL,45,-15.715512726238279
LL,46,-15.71248992769009
LL,47,-15.709219104047161
LL,48,-15.70634636359306
LL,49,-15.703820963030443
MSE,0,0.8010206386597803
MSE,1,0.5696417400441317
MSE,2,0.5784920882223777
MSE,3,0.6683805620921636
MSE,4,0.5406674001931936
MSE,5,0.677717727839854
MSE,6,0.613747453664093
MSE,7,0.5166929591433749
MSE,8,0.603683208349702
MSE,9,0.5780456210714798
