type,index,value
LL,0,-16.063216616148374
LL,1,-16.05199227842406
LL,2,-16.041794388006274
LL,3,-16.032957935638287
LL,4,-16.02428793515963
LL,5,-16.01738767050001
LL,6,-16.01074755196948
LL,7,-16.004361837620433
LL,8,-15.999273425280208
LL,9,-15.995073805333467
LL,10,-15.991075712932423
LL,11,-15.988157847219592
LL,12,-15.98546767022954
LL,13,-15.983513704140018
LL,14,-15.98229641028136
LL,15,-15.98235949133102
LL,16,-15.982637594916588
LL,17,-15.982909499440302
LL,18,-15.984468206655194
LL,19,-15.98703389886433
LL,20,-15.99000878377293
LL,21,-15.992659149365362
LL,22,-15.996582478913547
LL,23,-16.001284197440206
LL,24,-16.006173420264393
LL,25,-16.011330734427112
LL,26,-16.017596990847633
LL,27,-16.024402251908896
LL,28,-16.031665076634713
LL,29,-16.039138804283198
LL,30,-16.04724130168498
LL,31,-16.055638409291042
LL,32,-16.06474709619119
LL,33,-16.073750512579856
LL,34,-16.084595241993974
LL,35,-16.09582596642806
LL,36,-16.106568795832057
LL,37,-16.11797866588817
LL,38,-16.129381793160114
LL,39,-16.141945338258235
LL,40,-16.154499032750927
LL,41,-16.16823574509615
LL,42,-16.18187439641286
LL,43,-16.195971724612598
LL,44,-16.21039838042029
LL,45,-16.225369252954184
LL,46,-16.240691514678776
LL,47,-16.25649990114811
LL,48,-16.272391461012283
LL,49,-16.288616404997047
MSE,0,1.0134422360006312
MSE,1,0.9662080355659776
MSE,2,1.160663456848123
MSE,3,1.0136976118386702
MSE,4,1.0351469779480384
MSE,5,1.0015951380585673
MSE,6,0.9326860571958132
MSE,7,1.0499330291262077
MSE,8,0.8980639528532807
MSE,9,1.1287158792745853
