type,index,value
LL,0,-17.50657646221334
LL,1,-17.472722275466474
LL,2,-17.440576856403588
LL,3,-17.40958159959959
LL,4,-17.37976192849397
LL,5,-17.350602815318233
LL,6,-17.322983220132926
LL,7,-17.297188741780516
LL,8,-17.271068192403987
LL,9,-17.245666093353904
LL,10,-17.2228772191051
LL,11,-17.19981525437441
LL,12,-17.178656310626735
LL,13,-17.159081550331685
LL,14,-17.13967992240482
LL,15,-17.121574032744725
LL,16,-17.10379524438533
LL,17,-17.08687086710078
LL,18,-17.071212433116784
LL,19,-17.05542218752484
LL,20,-17.041479492363468
LL,21,-17.02826694974508
LL,22,-17.01638123300075
LL,23,-17.005227330002604
LL,24,-16.994107767546026
LL,25,-16.984517038601467
LL,26,-16.974745815033458
LL,27,-16.966278559671956
LL,28,-16.95802021330549
LL,29,-16.951150324406644
LL,30,-16.94479931525521
LL,31,-16.939400037360738
LL,32,-16.935035964234526
LL,33,-16.931229949143585
LL,34,-16.928702390232935
LL,35,-16.926388535000946
LL,36,-16.92415657589554
LL,37,-16.922971826963057
LL,38,-16.922079563355847
LL,39,-16.921717921545643
LL,40,-16.921815345997295
LL,41,-16.922230152254606
LL,42,-16.92409380364665
LL,43,-16.92690394610765
LL,44,-16.929638513615195
LL,45,-16.933392173389688
LL,46,-16.938056198482276
LL,47,-16.9428680785639
LL,48,-16.948682825768124
LL,49,-16.954410312584645
MSE,0,1.271139490430805
MSE,1,1.2853430275088658
MSE,2,1.1362693457006863
MSE,3,1.2987339704670748
MSE,4,1.1016884978425334
MSE,5,1.2067097466719214
MSE,6,1.2897601347492176
MSE,7,1.2485637703105559
MSE,8,1.330411716420344
MSE,9,1.2545340746408085
