type,index,value
LL,0,-15.575298538691731
LL,1,-15.559946324874241
LL,2,-15.545544884041911
LL,3,-15.531791504765632
LL,4,-15.518477439995692
LL,5,-15.505911235137784
LL,6,-15.493766862826913
LL,7,-15.482536949168809
LL,8,-15.472275781430932
LL,9,-15.462325981022184
LL,10,-15.45277716533272
LL,11,-15.44382611090487
LL,12,-15.435303695378945
LL,13,-15.427414348844513
LL,14,-15.419509308888596
LL,15,-15.412413671082978
LL,16,-15.405624264468111
LL,17,-15.39946865964399
LL,18,-15.393688764722828
LL,19,-15.388274854105418
LL,20,-15.383188323593918
LL,21,-15.378545197330173
LL,22,-15.374053008342372
LL,23,-15.369935343815024
LL,24,-15.36589171077891
LL,25,-15.36249498112431
LL,26,-15.359237192570893
LL,27,-15.356042154192597
LL,28,-15.353076342036175
LL,29,-15.3503299165987
LL,30,-15.348266832340357
LL,31,-15.346070509115625
LL,32,-15.344044833333394
LL,33,-15.342164908671524
LL,34,-15.34024407328717
LL,35,-15.338523557780102
LL,36,-15.337081897506788
LL,37,-15.33541874677783
LL,38,-15.334213568782147
LL,39,-15.333138087393115
LL,40,-15.33243981934734
LL,41,-15.331757283110353
LL,42,-15.330811380264226
LL,43,-15.329966332863759
LL,44,-15.329075483576133
LL,45,-15.328311293526124
LL,46,-15.32777517382099
LL,47,-15.327300177397973
LL,48,-15.327191416145334
LL,49,-15.32654880912673
MSE,0,0.28074105267214755
MSE,1,0.3325643693876591
MSE,2,0.25228638803370623
MSE,3,0.26121118497751755
MSE,4,0.2870178078577141
MSE,5,0.2914964717868731
MSE,6,0.33918895317174586
MSE,7,0.3306021896835066
MSE,8,0.31275290814201
MSE,9,0.30935313924233526
