type,index,value
LL,0,-26.72127197354426
LL,1,-26.494525053807223
LL,2,-26.271954054467546
LL,3,-26.057510372358195
LL,4,-25.846880308520696
LL,5,-25.63202514082575
LL,6,-25.42178607475606
LL,7,-25.213412171044975
LL,8,-25.012260150880394
LL,9,-24.80751893487691
LL,10,-24.603739576678258
LL,11,-24.40480526202622
LL,12,-24.210126995868528
LL,13,-24.014385523151045
LL,14,-23.82173399590966
LL,15,-23.628801487684402
LL,16,-23.44585938720248
LL,17,-23.26593694856944
LL,18,-23.08601979488303
LL,19,-22.904247785726753
LL,20,-22.73087116692897
LL,21,-22.561527778911277
LL,22,-22.40080723923918
LL,23,-22.22913332178608
LL,24,-22.05173656318987
LL,25,-21.885268369620615
LL,26,-21.73226553579293
LL,27,-21.56773796208859
LL,28,-21.417737706153922
LL,29,-21.2601346424669
LL,30,-21.105460582837704
LL,31,-20.953297039124134
LL,32,-20.80118119627884
LL,33,-20.65777013558054
LL,34,-20.515887009391637
LL,35,-20.364888874289647
LL,36,-20.22967009182887
LL,37,-20.091017873652927
LL,38,-19.950212686504763
LL,39,-19.810948008017583
LL,40,-19.67232736027157
LL,41,-19.53697225905857
LL,42,-19.400528442798954
LL,43,-19.271027455953114
LL,44,-19.1439797633865
LL,45,-19.019337020043245
LL,46,-18.89594947645123
LL,47,-18.77583577099579
LL,48,-18.651487150582287
LL,49,-18.53662542788804
MSE,0,1.170514867726799
MSE,1,1.3766445366946194
MSE,2,0.9737980591772036
MSE,3,0.844507322198664
MSE,4,0.7414360043923569
MSE,5,0.958498401217268
MSE,6,1.415044916295331
MSE,7,1.4711884426271025
MSE,8,1.0911964344541296
MSE,9,0.7264903656013616
