type,index,value
LL,0,-3.988043502231215
LL,1,-3.986824601554205
LL,2,-3.9858020914692984
LL,3,-3.9848692421935525
LL,4,-3.9841077356313983
LL,5,-3.9836360113372393
LL,6,-3.9832299716043806
LL,7,-3.9829721791965556
LL,8,-3.9828510961978907
LL,9,-3.9828828664994376
LL,10,-3.9830687294517744
LL,11,-3.9834646810533902
LL,12,-3.983934355795383
LL,13,-3.9846087029999224
LL,14,-3.9854504710405414
LL,15,-3.9863741506487527
LL,16,-3.9874617270415476
LL,17,-3.988599796430684
LL,18,-3.9899504191314383
LL,19,-3.991371219722739
LL,20,-3.9929324301724933
LL,21,-3.994667877675014
LL,22,-3.996413551352282
LL,23,-3.9983270937317767
LL,24,-4.000433413843977
LL,25,-4.002624932704607
LL,26,-4.004894015366738
LL,27,-4.007351118054445
LL,28,-4.009874314591171
LL,29,-4.0125313897825645
LL,30,-4.015298937227558
LL,31,-4.0181337325071755
LL,32,-4.020983109650993
LL,33,-4.024020909657504
LL,34,-4.027016524631452
LL,35,-4.03013254512813
LL,36,-4.033515898268332
LL,37,-4.036921755082053
LL,38,-4.040384596375169
LL,39,-4.043894324252786
LL,40,-4.047456739876606
LL,41,-4.051133738424051
LL,42,-4.055067428930558
LL,43,-4.058865350692043
LL,44,-4.062835281942172
LL,45,-4.0667543851732955
LL,46,-4.070836053423411
LL,47,-4.075005256002715
LL,48,-4.079314908275377
LL,49,-4.083601376133027
MSE,0,0.2044871694584045
MSE,1,0.33714042442130854
MSE,2,0.3341079129180953
MSE,3,0.2253062711204299
MSE,4,0.5515397909925734
MSE,5,0.355024855600874
MSE,6,0.2342098712667399
MSE,7,0.4022575812438041
MSE,8,0.3813305042205279
MSE,9,0.44612651568149597
