type,index,value
LL,0,-16.168431682554562
LL,1,-16.15182239270573
LL,2,-16.136247485652802
LL,3,-16.1213829602192
LL,4,-16.10750172115352
LL,5,-16.094691989743787
LL,6,-16.08271885109424
LL,7,-16.071838011657313
LL,8,-16.06166628748921
LL,9,-16.052201348096652
LL,10,-16.043949550926957
LL,11,-16.036336930783385
LL,12,-16.029541598509624
LL,13,-16.023449564332005
LL,14,-16.018124724840238
LL,15,-16.013910635637224
LL,16,-16.010247241317565
LL,17,-16.007274653116102
LL,18,-16.00526368597865
LL,19,-16.004085885723832
LL,20,-16.003359481545875
LL,21,-16.003688010763533
LL,22,-16.004554311340296
LL,23,-16.00614539814517
LL,24,-16.008529415609168
LL,25,-16.011475844637594
LL,26,-16.01500021129076
LL,27,-16.019220936797186
LL,28,-16.02378480068094
LL,29,-16.02883602638544
LL,30,-16.034995135492757
LL,31,-16.041653118985707
LL,32,-16.04906333790261
LL,33,-16.05699204993262
LL,34,-16.06559674707367
LL,35,-16.074502018317183
LL,36,-16.083947956399726
LL,37,-16.09396201570849
LL,38,-16.104585397408087
LL,39,-16.115914204864197
LL,40,-16.127414195047443
LL,41,-16.139538355043957
LL,42,-16.15234787558838
LL,43,-16.16550639687498
LL,44,-16.179126680214797
LL,45,-16.193243538383673
LL,46,-16.20773263938775
LL,47,-16.22300558808267
LL,48,-16.238623051962065
LL,49,-16.25460639862939
MSE,0,1.0998507107627429
MSE,1,1.0695833071562706
MSE,2,1.103414205358168
MSE,3,1.2140984547953433
MSE,4,0.9095363868891709
MSE,5,1.0305046302656582
MSE,6,1.0948108192123582
MSE,7,1.090300166353533
MSE,8,1.1175078399477691
MSE,9,0.9743694899822125
